Country;ISO3166_alpha3;pop;Years
Kuwait;KWT;2.821041;2009
Kuwait;KWT;2.991884;2010
Kuwait;KWT;3.168054;2011
Kuwait;KWT;3.348852;2012
Kuwait;KWT;3.526382;2013
Kuwait;KWT;3.690939;2014
Kuwait;KWT;3.835588;2015
Kuwait;KWT;3.956862;2016
Kuwait;KWT;4.056102;2017
Kuwait;KWT;4.137314;2018
Kuwait;KWT;4.207077;2019
Latvia;LVA;2.266938;1965
Latvia;LVA;2.291471;1966
Latvia;LVA;2.314506;1967
Latvia;LVA;2.336318;1968
Latvia;LVA;2.357389;1969
Latvia;LVA;2.378022;1970
Latvia;LVA;2.39838;1971
Latvia;LVA;2.41828;1972
Latvia;LVA;2.43718;1973
Latvia;LVA;2.454397;1974
Latvia;LVA;2.469439;1975
Latvia;LVA;2.482197;1976
Latvia;LVA;2.492984;1977
Latvia;LVA;2.502518;1978
Latvia;LVA;2.511735;1979
Latvia;LVA;2.521381;1980
Latvia;LVA;2.531016;1981
Latvia;LVA;2.540444;1982
Latvia;LVA;2.550932;1983
Latvia;LVA;2.564118;1984
Latvia;LVA;2.580763;1985
Latvia;LVA;2.602152;1986
Latvia;LVA;2.626906;1987
Latvia;LVA;2.649835;1988
Latvia;LVA;2.663943;1989
Latvia;LVA;2.664447;1990
Latvia;LVA;2.649161;1991
Latvia;LVA;2.620254;1992
Latvia;LVA;2.582658;1993
Latvia;LVA;2.543632;1994
Latvia;LVA;2.508476;1995
Latvia;LVA;2.478832;1996
Latvia;LVA;2.45331;1997
Latvia;LVA;2.430546;1998
Latvia;LVA;2.408088;1999
Latvia;LVA;2.38415;2000
Latvia;LVA;2.358689;2001
Latvia;LVA;2.332528;2002
Latvia;LVA;2.305845;2003
Latvia;LVA;2.278922;2004
Latvia;LVA;2.251996;2005
Latvia;LVA;2.225063;2006
Latvia;LVA;2.198089;2007
Latvia;LVA;2.171248;2008
Latvia;LVA;2.144784;2009
Latvia;LVA;2.118855;2010
Latvia;LVA;2.093606;2011
Latvia;LVA;2.069018;2012
Latvia;LVA;2.04495;2013
Latvia;LVA;2.02122;2014
Latvia;LVA;1.997675;2015
Latvia;LVA;1.974265;2016
Latvia;LVA;1.951097;2017
Latvia;LVA;1.928461;2018
Latvia;LVA;1.90674;2019
Libya;LBY;1.733307;1965
Libya;LBY;1.803689;1966
Libya;LBY;1.878869;1967
Libya;LBY;1.958909;1968
Libya;LBY;2.04382;1969
Libya;LBY;2.133527;1970
Libya;LBY;2.228142;1971
Libya;LBY;2.327487;1972
Libya;LBY;2.430754;1973
Libya;LBY;2.536895;1974
Libya;LBY;2.645136;1975
Libya;LBY;2.754698;1976
Libya;LBY;2.865639;1977
Libya;LBY;2.979102;1978
Libya;LBY;3.096724;1979
Libya;LBY;3.219462;1980
Libya;LBY;3.347779;1981
Libya;LBY;3.480443;1982
Libya;LBY;3.614682;1983
Libya;LBY;3.746712;1984
Libya;LBY;3.873781;1985
Libya;LBY;3.994601;1986
Libya;LBY;4.109717;1987
Libya;LBY;4.220451;1988
Libya;LBY;4.328935;1989
Libya;LBY;4.436663;1990
Libya;LBY;4.544245;1991
Libya;LBY;4.650896;1992
Libya;LBY;4.755134;1993
Libya;LBY;4.854871;1994
Libya;LBY;4.948796;1995
Libya;LBY;5.036173;1996
Libya;LBY;5.118008;1997
Libya;LBY;5.196774;1998
Libya;LBY;5.275921;1999
Libya;LBY;5.357893;2000
Libya;LBY;5.443249;2001
Libya;LBY;5.531097;2002
Libya;LBY;5.620545;2003
Libya;LBY;5.710163;2004
Libya;LBY;5.798615;2005
Libya;LBY;5.886874;2006
Libya;LBY;5.974786;2007
Libya;LBY;6.05874;2008
Libya;LBY;6.133987;2009
Libya;LBY;6.197667;2010
Libya;LBY;6.247438;2011
Libya;LBY;6.285751;2012
Libya;LBY;6.32035;2013
Libya;LBY;6.362039;2014
Libya;LBY;6.418315;2015
Libya;LBY;6.49216;2016
Libya;LBY;6.580723;2017
Libya;LBY;6.678565;2018
Libya;LBY;6.777453;2019
Lithuania;LTU;2.966165;1965
Lithuania;LTU;3.002792;1966
Lithuania;LTU;3.037458;1967
Lithuania;LTU;3.070698;1968
Lithuania;LTU;3.103509;1969
Lithuania;LTU;3.136585;1970
Lithuania;LTU;3.170082;1971
Lithuania;LTU;3.203634;1972
Lithuania;LTU;3.236739;1973
Lithuania;LTU;3.268652;1974
Lithuania;LTU;3.298883;1975
Lithuania;LTU;3.327263;1976
Lithuania;LTU;3.354067;1977
Lithuania;LTU;3.379794;1978
Lithuania;LTU;3.405173;1979
Lithuania;LTU;3.43076;1980
Lithuania;LTU;3.456141;1981
Lithuania;LTU;3.481128;1982
Lithuania;LTU;3.50655;1983
Lithuania;LTU;3.533489;1984
Lithuania;LTU;3.562399;1985
Lithuania;LTU;3.594064;1986
Lithuania;LTU;3.627326;1987
Lithuania;LTU;3.658496;1988
Lithuania;LTU;3.682557;1989
Lithuania;LTU;3.696035;1990
Lithuania;LTU;3.697451;1991
Lithuania;LTU;3.688103;1992
Lithuania;LTU;3.670653;1993
Lithuania;LTU;3.649142;1994
Lithuania;LTU;3.626609;1995
Lithuania;LTU;3.603756;1996
Lithuania;LTU;3.579911;1997
Lithuania;LTU;3.55514;1998
Lithuania;LTU;3.529189;1999
Lithuania;LTU;3.501842;2000
Lithuania;LTU;3.473623;2001
Lithuania;LTU;3.444777;2002
Lithuania;LTU;3.414367;2003
Lithuania;LTU;3.381134;2004
Lithuania;LTU;3.344259;2005
Lithuania;LTU;3.303329;2006
Lithuania;LTU;3.258984;2007
Lithuania;LTU;3.212867;2008
Lithuania;LTU;3.16727;2009
Lithuania;LTU;3.123825;2010
Lithuania;LTU;3.083402;2011
Lithuania;LTU;3.045561;2012
Lithuania;LTU;3.008938;2013
Lithuania;LTU;2.971498;2014
Lithuania;LTU;2.931872;2015
Lithuania;LTU;2.889555;2016
Lithuania;LTU;2.845419;2017
Lithuania;LTU;2.80127;2018
Lithuania;LTU;2.759631;2019
Luxembourg;LUX;0.33016;1965
Luxembourg;LUX;0.332423;1966
Luxembourg;LUX;0.334234;1967
Luxembourg;LUX;0.335829;1968
Luxembourg;LUX;0.337568;1969
Luxembourg;LUX;0.339672;1970
Luxembourg;LUX;0.342232;1971
Luxembourg;LUX;0.345104;1972
Luxembourg;LUX;0.348178;1973
Luxembourg;LUX;0.35119;1974
Luxembourg;LUX;0.353984;1975
Luxembourg;LUX;0.356566;1976
Luxembourg;LUX;0.358963;1977
Luxembourg;LUX;0.36108;1978
Luxembourg;LUX;0.362797;1979
Luxembourg;LUX;0.364048;1980
Luxembourg;LUX;0.364778;1981
Luxembourg;LUX;0.365099;1982
Luxembourg;LUX;0.365301;1983
Luxembourg;LUX;0.365797;1984
Luxembourg;LUX;0.366882;1985
Luxembourg;LUX;0.368662;1986
Luxembourg;LUX;0.371076;1987
Luxembourg;LUX;0.374118;1988
Luxembourg;LUX;0.377712;1989
Luxembourg;LUX;0.38178;1990
Luxembourg;LUX;0.386356;1991
Luxembourg;LUX;0.391397;1992
Luxembourg;LUX;0.396812;1993
Luxembourg;LUX;0.402435;1994
Luxembourg;LUX;0.408145;1995
Luxembourg;LUX;0.413999;1996
Luxembourg;LUX;0.419979;1997
Luxembourg;LUX;0.425828;1998
Luxembourg;LUX;0.431263;1999
Luxembourg;LUX;0.436106;2000
Luxembourg;LUX;0.440197;2001
Luxembourg;LUX;0.443727;2002
Luxembourg;LUX;0.447317;2003
Luxembourg;LUX;0.451822;2004
Luxembourg;LUX;0.457848;2005
Luxembourg;LUX;0.465611;2006
Luxembourg;LUX;0.474917;2007
Luxembourg;LUX;0.485403;2008
Luxembourg;LUX;0.496536;2009
Luxembourg;LUX;0.50789;2010
Luxembourg;LUX;0.519312;2011
Luxembourg;LUX;0.530855;2012
Luxembourg;LUX;0.542554;2013
Luxembourg;LUX;0.554512;2014
Luxembourg;LUX;0.566741;2015
Luxembourg;LUX;0.579266;2016
Luxembourg;LUX;0.591914;2017
Luxembourg;LUX;0.604244;2018
Luxembourg;LUX;0.61573;2019
Madagascar;MDG;13.475403;1995
Madagascar;MDG;13.902697;1996
Madagascar;MDG;14.34786;1997
Madagascar;MDG;14.808791;1998
Madagascar;MDG;15.282524;1999
Madagascar;MDG;15.766806;2000
Madagascar;MDG;16.260933;2001
Madagascar;MDG;16.765122;2002
Madagascar;MDG;17.279139;2003
Madagascar;MDG;17.802992;2004
Madagascar;MDG;18.336722;2005
Madagascar;MDG;18.880265;2006
Madagascar;MDG;19.43352;2007
Madagascar;MDG;19.996476;2008
Madagascar;MDG;20.569115;2009
Madagascar;MDG;21.15164;2010
Madagascar;MDG;21.74397;2011
Madagascar;MDG;22.346641;2012
Madagascar;MDG;22.961259;2013
Madagascar;MDG;23.589897;2014
Madagascar;MDG;24.23408;2015
Madagascar;MDG;24.89437;2016
Madagascar;MDG;25.570511;2017
Madagascar;MDG;26.262313;2018
Madagascar;MDG;26.969306;2019
Malaysia;MYS;9.526558;1965
Malaysia;MYS;9.790083;1966
Malaysia;MYS;10.046321;1967
Malaysia;MYS;10.297983;1968
Malaysia;MYS;10.549395;1969
Malaysia;MYS;10.804131;1970
Malaysia;MYS;11.062434;1971
Malaysia;MYS;11.324277;1972
Malaysia;MYS;11.592638;1973
Malaysia;MYS;11.871102;1974
Malaysia;MYS;12.162189;1975
Malaysia;MYS;12.468688;1976
Malaysia;MYS;12.790313;1977
Malaysia;MYS;13.122833;1978
Malaysia;MYS;13.460035;1979
Malaysia;MYS;13.798094;1980
Malaysia;MYS;14.13406;1981
Malaysia;MYS;14.471215;1982
Malaysia;MYS;14.81943;1983
Malaysia;MYS;15.1923;1984
Malaysia;MYS;15.598924;1985
Malaysia;MYS;16.043736;1986
Malaysia;MYS;16.522004;1987
Malaysia;MYS;17.02247;1988
Malaysia;MYS;17.528961;1989
Malaysia;MYS;18.029824;1990
Malaysia;MYS;18.519941;1991
Malaysia;MYS;19.00266;1992
Malaysia;MYS;19.484901;1993
Malaysia;MYS;19.977508;1994
Malaysia;MYS;20.487604;1995
Malaysia;MYS;21.017619;1996
Malaysia;MYS;21.56279;1997
Malaysia;MYS;22.114647;1998
Malaysia;MYS;22.661293;1999
Malaysia;MYS;23.194252;2000
Malaysia;MYS;23.709115;2001
Malaysia;MYS;24.208391;2002
Malaysia;MYS;24.698821;2003
Malaysia;MYS;25.190647;2004
Malaysia;MYS;25.690615;2005
Malaysia;MYS;26.201954;2006
Malaysia;MYS;26.720367;2007
Malaysia;MYS;27.236003;2008
Malaysia;MYS;27.735038;2009
Malaysia;MYS;28.208028;2010
Malaysia;MYS;28.650962;2011
Malaysia;MYS;29.068189;2012
Malaysia;MYS;29.468923;2013
Malaysia;MYS;29.866606;2014
Malaysia;MYS;30.270965;2015
Malaysia;MYS;30.684652;2016
Malaysia;MYS;31.104655;2017
Malaysia;MYS;31.528033;2018
Malaysia;MYS;31.949789;2019
Mexico;MEX;44.123863;1965
Mexico;MEX;45.519746;1966
Mexico;MEX;46.956208;1967
Mexico;MEX;48.431971;1968
Mexico;MEX;49.945278;1969
Mexico;MEX;51.493565;1970
Mexico;MEX;53.076366;1971
Mexico;MEX;54.689944;1972
Mexico;MEX;56.32431;1973
Mexico;MEX;57.966812;1974
Mexico;MEX;59.607947;1975
Mexico;MEX;61.242189;1976
Mexico;MEX;62.869908;1977
Mexico;MEX;64.494872;1978
Mexico;MEX;66.123908;1979
Mexico;MEX;67.761367;1980
Mexico;MEX;69.407623;1981
Mexico;MEX;71.05865;1982
Mexico;MEX;72.709306;1983
Mexico;MEX;74.352631;1984
Mexico;MEX;75.983486;1985
Mexico;MEX;77.599105;1986
Mexico;MEX;79.200081;1987
Mexico;MEX;80.788725;1988
Mexico;MEX;82.36893;1989
Mexico;MEX;83.943135;1990
Mexico;MEX;85.512621;1991
Mexico;MEX;87.075136;1992
Mexico;MEX;88.62544;1993
Mexico;MEX;90.156396;1994
Mexico;MEX;91.66329;1995
Mexico;MEX;93.147045;1996
Mexico;MEX;94.611008;1997
Mexico;MEX;96.056313;1998
Mexico;MEX;97.484823;1999
Mexico;MEX;98.899845;2000
Mexico;MEX;100.298152;2001
Mexico;MEX;101.684764;2002
Mexico;MEX;103.08102;2003
Mexico;MEX;104.514934;2004
Mexico;MEX;106.005199;2005
Mexico;MEX;107.560155;2006
Mexico;MEX;109.170503;2007
Mexico;MEX;110.815272;2008
Mexico;MEX;112.463886;2009
Mexico;MEX;114.092961;2010
Mexico;MEX;115.695468;2011
Mexico;MEX;117.274156;2012
Mexico;MEX;118.827158;2013
Mexico;MEX;120.355137;2014
Mexico;MEX;121.858251;2015
Mexico;MEX;123.333379;2016
Mexico;MEX;124.777326;2017
Mexico;MEX;126.190782;2018
Mexico;MEX;127.575529;2019
Mongolia;MNG;1.733475;1981
Mongolia;MNG;1.777727;1982
Mongolia;MNG;1.823214;1983
Mongolia;MNG;1.871089;1984
Mongolia;MNG;1.921889;1985
Mongolia;MNG;1.976313;1986
Mongolia;MNG;2.033351;1987
Mongolia;MNG;2.089709;1988
Mongolia;MNG;2.141005;1989
Mongolia;MNG;2.184139;1990
Mongolia;MNG;2.217918;1991
Mongolia;MNG;2.243495;1992
Mongolia;MNG;2.263196;1993
Mongolia;MNG;2.280475;1994
Mongolia;MNG;2.298017;1995
Mongolia;MNG;2.316571;1996
Mongolia;MNG;2.335744;1997
Mongolia;MNG;2.355667;1998
Mongolia;MNG;2.376228;1999
Mongolia;MNG;2.397417;2000
Mongolia;MNG;2.419594;2001
Mongolia;MNG;2.443261;2002
Mongolia;MNG;2.468765;2003
Mongolia;MNG;2.496394;2004
Mongolia;MNG;2.526429;2005
Mongolia;MNG;2.558854;2006
Mongolia;MNG;2.593819;2007
Mongolia;MNG;2.631899;2008
Mongolia;MNG;2.673794;2009
Mongolia;MNG;2.719902;2010
Mongolia;MNG;2.770357;2011
Mongolia;MNG;2.824698;2012
Mongolia;MNG;2.881783;2013
Mongolia;MNG;2.940111;2014
Mongolia;MNG;2.998433;2015
Mongolia;MNG;3.056358;2016
Mongolia;MNG;3.113788;2017
Mongolia;MNG;3.170214;2018
Mongolia;MNG;3.225166;2019
Morocco;MAR;14.230163;1965
Morocco;MAR;14.595351;1966
Morocco;MAR;14.954037;1967
Morocco;MAR;15.307267;1968
Morocco;MAR;15.656846;1969
Morocco;MAR;16.004732;1970
Morocco;MAR;16.350883;1971
Morocco;MAR;16.69689;1972
Morocco;MAR;17.048525;1973
Morocco;MAR;17.413149;1974
Morocco;MAR;17.796171;1975
Morocco;MAR;18.198836;1976
Morocco;MAR;18.620087;1977
Morocco;MAR;19.059773;1978
Morocco;MAR;19.516942;1979
Morocco;MAR;19.990006;1980
Morocco;MAR;20.479709;1981
Morocco;MAR;20.984023;1982
Morocco;MAR;21.495088;1983
Morocco;MAR;22.002641;1984
Morocco;MAR;22.499111;1985
Morocco;MAR;22.980334;1986
Morocco;MAR;23.447256;1987
Morocco;MAR;23.903592;1988
Morocco;MAR;24.355624;1989
Morocco;MAR;24.807461;1990
Morocco;MAR;25.260407;1991
Morocco;MAR;25.71141;1992
Morocco;MAR;26.155204;1993
Morocco;MAR;26.584473;1994
Morocco;MAR;26.994255;1995
Morocco;MAR;27.383472;1996
Morocco;MAR;27.754573;1997
Morocco;MAR;28.110447;1998
Morocco;MAR;28.455504;1999
Morocco;MAR;28.793672;2000
Morocco;MAR;29.126323;2001
Morocco;MAR;29.454765;2002
Morocco;MAR;29.782884;2003
Morocco;MAR;30.115196;2004
Morocco;MAR;30.455563;2005
Morocco;MAR;30.804689;2006
Morocco;MAR;31.16367;2007
Morocco;MAR;31.536807;2008
Morocco;MAR;31.929087;2009
Morocco;MAR;32.343384;2010
Morocco;MAR;32.78186;2011
Morocco;MAR;33.241898;2012
Morocco;MAR;33.715705;2013
Morocco;MAR;34.192358;2014
Morocco;MAR;34.663608;2015
Morocco;MAR;35.126274;2016
Morocco;MAR;35.581257;2017
Morocco;MAR;36.029089;2018
Morocco;MAR;36.471766;2019
Mozambique;MOZ;15.483277;1995
Mozambique;MOZ;15.960445;1996
Mozambique;MOZ;16.397175;1997
Mozambique;MOZ;16.813946;1998
Mozambique;MOZ;17.244176;1999
Mozambique;MOZ;17.711925;2000
Mozambique;MOZ;18.221884;2001
Mozambique;MOZ;18.764147;2002
Mozambique;MOZ;19.331097;2003
Mozambique;MOZ;19.910549;2004
Mozambique;MOZ;20.493927;2005
Mozambique;MOZ;21.080108;2006
Mozambique;MOZ;21.673319;2007
Mozambique;MOZ;22.276596;2008
Mozambique;MOZ;22.894718;2009
Mozambique;MOZ;23.531567;2010
Mozambique;MOZ;24.1875;2011
Mozambique;MOZ;24.862673;2012
Mozambique;MOZ;25.560752;2013
Mozambique;MOZ;26.286192;2014
Mozambique;MOZ;27.042001;2015
Mozambique;MOZ;27.82993;2016
Mozambique;MOZ;28.649007;2017
Mozambique;MOZ;29.496009;2018
Mozambique;MOZ;30.366043;2019
Myanmar;MMR;27.269063;1970
Myanmar;MMR;27.913749;1971
Myanmar;MMR;28.570093;1972
Myanmar;MMR;29.238168;1973
Myanmar;MMR;29.918469;1974
Myanmar;MMR;30.611093;1975
Myanmar;MMR;31.314347;1976
Myanmar;MMR;32.026748;1977
Myanmar;MMR;32.748782;1978
Myanmar;MMR;33.481397;1979
Myanmar;MMR;34.224316;1980
Myanmar;MMR;34.976465;1981
Myanmar;MMR;35.734273;1982
Myanmar;MMR;36.491804;1983
Myanmar;MMR;37.24153;1984
Myanmar;MMR;37.977087;1985
Myanmar;MMR;38.698484;1986
Myanmar;MMR;39.40435;1987
Myanmar;MMR;40.085653;1988
Myanmar;MMR;40.731439;1989
Myanmar;MMR;41.335188;1990
Myanmar;MMR;41.890192;1991
Myanmar;MMR;42.401686;1992
Myanmar;MMR;42.889992;1993
Myanmar;MMR;43.383421;1994
Myanmar;MMR;43.901598;1995
Myanmar;MMR;44.452203;1996
Myanmar;MMR;45.027223;1997
Myanmar;MMR;45.61122;1998
Myanmar;MMR;46.181075;1999
Myanmar;MMR;46.719698;2000
Myanmar;MMR;47.225119;2001
Myanmar;MMR;47.702163;2002
Myanmar;MMR;48.148907;2003
Myanmar;MMR;48.564489;2004
Myanmar;MMR;48.949931;2005
Myanmar;MMR;49.301049;2006
Myanmar;MMR;49.621479;2007
Myanmar;MMR;49.929642;2008
Myanmar;MMR;50.250366;2009
Myanmar;MMR;50.600827;2010
Myanmar;MMR;50.990612;2011
Myanmar;MMR;51.413703;2012
Myanmar;MMR;51.852464;2013
Myanmar;MMR;52.280816;2014
Myanmar;MMR;52.680724;2015
Myanmar;MMR;53.045199;2016
Myanmar;MMR;53.382521;2017
Myanmar;MMR;53.708318;2018
Myanmar;MMR;54.045422;2019
Netherlands;NLD;12.248333;1965
Netherlands;NLD;12.404189;1966
Netherlands;NLD;12.556841;1967
Netherlands;NLD;12.706787;1968
Netherlands;NLD;12.855006;1969
Netherlands;NLD;13.001941;1970
Netherlands;NLD;13.147935;1971
Netherlands;NLD;13.291876;1972
Netherlands;NLD;13.431187;1973
Netherlands;NLD;13.562431;1974
Netherlands;NLD;13.683287;1975
Netherlands;NLD;13.79311;1976
Netherlands;NLD;13.89292;1977
Netherlands;NLD;13.98405;1978
Netherlands;NLD;14.068597;1979
Netherlands;NLD;14.14841;1980
Netherlands;NLD;14.223757;1981
Netherlands;NLD;14.295209;1982
Netherlands;NLD;14.365388;1983
Netherlands;NLD;14.43751;1984
Netherlands;NLD;14.513947;1985
Netherlands;NLD;14.595749;1986
Netherlands;NLD;14.682662;1987
Netherlands;NLD;14.774031;1988
Netherlands;NLD;14.868659;1989
Netherlands;NLD;14.965442;1990
Netherlands;NLD;15.064522;1991
Netherlands;NLD;15.165856;1992
Netherlands;NLD;15.268005;1993
Netherlands;NLD;15.369121;1994
Netherlands;NLD;15.467852;1995
Netherlands;NLD;15.563252;1996
Netherlands;NLD;15.655482;1997
Netherlands;NLD;15.74565;1998
Netherlands;NLD;15.835525;1999
Netherlands;NLD;15.926188;2000
Netherlands;NLD;16.018112;2001
Netherlands;NLD;16.110355;2002
Netherlands;NLD;16.200948;2003
Netherlands;NLD;16.287183;2004
Netherlands;NLD;16.367153;2005
Netherlands;NLD;16.440091;2006
Netherlands;NLD;16.506652;2007
Netherlands;NLD;16.568105;2008
Netherlands;NLD;16.626379;2009
Netherlands;NLD;16.682927;2010
Netherlands;NLD;16.738191;2011
Netherlands;NLD;16.79185;2012
Netherlands;NLD;16.843512;2013
Netherlands;NLD;16.892517;2014
Netherlands;NLD;16.938492;2015
Netherlands;NLD;16.981285;2016
Netherlands;NLD;17.021343;2017
Netherlands;NLD;17.05956;2018
Netherlands;NLD;17.097123;2019
Netherlands Antilles;ANT;0.195696;1965
Netherlands Antilles;ANT;0.198247;1966
Netherlands Antilles;ANT;0.201025;1967
Netherlands Antilles;ANT;0.203911;1968
Netherlands Antilles;ANT;0.206807;1969
Netherlands Antilles;ANT;0.209563;1970
Netherlands Antilles;ANT;0.212265;1971
Netherlands Antilles;ANT;0.214889;1972
Netherlands Antilles;ANT;0.21728;1973
Netherlands Antilles;ANT;0.21919;1974
Netherlands Antilles;ANT;0.22047;1975
Netherlands Antilles;ANT;0.220973;1976
Netherlands Antilles;ANT;0.220868;1977
Netherlands Antilles;ANT;0.220525;1978
Netherlands Antilles;ANT;0.220491;1979
Netherlands Antilles;ANT;0.221191;1980
Netherlands Antilles;ANT;0.222796;1981
Netherlands Antilles;ANT;0.225181;1982
Netherlands Antilles;ANT;0.227975;1983
Netherlands Antilles;ANT;0.230528;1984
Netherlands Antilles;ANT;0.232526;1985
Netherlands Antilles;ANT;0.233738;1986
Netherlands Antilles;ANT;0.234323;1987
Netherlands Antilles;ANT;0.234759;1988
Netherlands Antilles;ANT;0.235728;1989
Netherlands Antilles;ANT;0.237645;1990
Netherlands Antilles;ANT;0.240718;1991
Netherlands Antilles;ANT;0.244716;1992
Netherlands Antilles;ANT;0.249026;1993
Netherlands Antilles;ANT;0.252787;1994
Netherlands Antilles;ANT;0.255368;1995
Netherlands Antilles;ANT;0.256615;1996
Netherlands Antilles;ANT;0.256715;1997
Netherlands Antilles;ANT;0.256191;1998
Netherlands Antilles;ANT;0.255632;1999
Netherlands Antilles;ANT;0.255577;2000
Netherlands Antilles;ANT;0.256079;2001
Netherlands Antilles;ANT;0.257064;2002
Netherlands Antilles;ANT;0.258633;2003
Netherlands Antilles;ANT;0.260799;2004
Netherlands Antilles;ANT;0.2636;2005
Netherlands Antilles;ANT;0.267094;2006
Netherlands Antilles;ANT;0.271211;2007
Netherlands Antilles;ANT;0.27579;2008
Netherlands Antilles;ANT;0.280466;2009
Netherlands Antilles;ANT;0.285019;2010
Netherlands Antilles;ANT;0.289409;2011
Netherlands Antilles;ANT;0.293615;2012
Netherlands Antilles;ANT;0.297535;2013
Netherlands Antilles;ANT;0.30108;2014
Netherlands Antilles;ANT;0.304156;2015
Netherlands Antilles;ANT;0.306732;2016
Netherlands Antilles;ANT;0.308791;2017
Netherlands Antilles;ANT;0.310535;2018
Netherlands Antilles;ANT;0.312122;2019
New Caledonia;NCL;0.193296;1995
New Caledonia;NCL;0.198237;1996
New Caledonia;NCL;0.203185;1997
New Caledonia;NCL;0.208065;1998
New Caledonia;NCL;0.212782;1999
New Caledonia;NCL;0.217263;2000
New Caledonia;NCL;0.221499;2001
New Caledonia;NCL;0.225482;2002
New Caledonia;NCL;0.229251;2003
New Caledonia;NCL;0.232881;2004
New Caledonia;NCL;0.236441;2005
New Caledonia;NCL;0.239924;2006
New Caledonia;NCL;0.243332;2007
New Caledonia;NCL;0.246696;2008
New Caledonia;NCL;0.250082;2009
New Caledonia;NCL;0.253529;2010
New Caledonia;NCL;0.257066;2011
New Caledonia;NCL;0.260657;2012
New Caledonia;NCL;0.264239;2013
New Caledonia;NCL;0.267732;2014
New Caledonia;NCL;0.271062;2015
New Caledonia;NCL;0.27419;2016
New Caledonia;NCL;0.277159;2017
New Caledonia;NCL;0.279986;2018
New Caledonia;NCL;0.282757;2019
New Zealand;NZL;2.626649;1965
New Zealand;NZL;2.667085;1966
New Zealand;NZL;2.702676;1967
New Zealand;NZL;2.736821;1968
New Zealand;NZL;2.774358;1969
New Zealand;NZL;2.818391;1970
New Zealand;NZL;2.870817;1971
New Zealand;NZL;2.929687;1972
New Zealand;NZL;2.989412;1973
New Zealand;NZL;3.042175;1974
New Zealand;NZL;3.082622;1975
New Zealand;NZL;3.108574;1976
New Zealand;NZL;3.122406;1977
New Zealand;NZL;3.128958;1978
New Zealand;NZL;3.135301;1979
New Zealand;NZL;3.14661;1980
New Zealand;NZL;3.164823;1981
New Zealand;NZL;3.188537;1982
New Zealand;NZL;3.215732;1983
New Zealand;NZL;3.243034;1984
New Zealand;NZL;3.268234;1985
New Zealand;NZL;3.290304;1986
New Zealand;NZL;3.310751;1987
New Zealand;NZL;3.332787;1988
New Zealand;NZL;3.360956;1989
New Zealand;NZL;3.398175;1990
New Zealand;NZL;3.446171;1991
New Zealand;NZL;3.503194;1992
New Zealand;NZL;3.564473;1993
New Zealand;NZL;3.623272;1994
New Zealand;NZL;3.67494;1995
New Zealand;NZL;3.717352;1996
New Zealand;NZL;3.752355;1997
New Zealand;NZL;3.783976;1998
New Zealand;NZL;3.818128;1999
New Zealand;NZL;3.858992;2000
New Zealand;NZL;3.907941;2001
New Zealand;NZL;3.963202;2002
New Zealand;NZL;4.022074;2003
New Zealand;NZL;4.080421;2004
New Zealand;NZL;4.135353;2005
New Zealand;NZL;4.185882;2006
New Zealand;NZL;4.233046;2007
New Zealand;NZL;4.278156;2008
New Zealand;NZL;4.323338;2009
New Zealand;NZL;4.37006;2010
New Zealand;NZL;4.418674;2011
New Zealand;NZL;4.468462;2012
New Zealand;NZL;4.518519;2013
New Zealand;NZL;4.567522;2014
New Zealand;NZL;4.614527;2015
New Zealand;NZL;4.659265;2016
New Zealand;NZL;4.702029;2017
New Zealand;NZL;4.743131;2018
New Zealand;NZL;4.783062;2019
Nigeria;NGA;50.12792;1965
Nigeria;NGA;51.217969;1966
Nigeria;NGA;52.342231;1967
Nigeria;NGA;53.506201;1968
Nigeria;NGA;54.717035;1969
Nigeria;NGA;55.982142;1970
Nigeria;NGA;57.296988;1971
Nigeria;NGA;58.665813;1972
Nigeria;NGA;60.114615;1973
Nigeria;NGA;61.677167;1974
Nigeria;NGA;63.374289;1975
Nigeria;NGA;65.221379;1976
Nigeria;NGA;67.203134;1977
Nigeria;NGA;69.271915;1978
Nigeria;NGA;71.361141;1979
Nigeria;NGA;73.423646;1980
Nigeria;NGA;75.440505;1981
Nigeria;NGA;77.427539;1982
Nigeria;NGA;79.414841;1983
Nigeria;NGA;81.448757;1984
Nigeria;NGA;83.562776;1985
Nigeria;NGA;85.766396;1986
Nigeria;NGA;88.048029;1987
Nigeria;NGA;90.395278;1988
Nigeria;NGA;92.788039;1989
Nigeria;NGA;95.212454;1990
Nigeria;NGA;97.667632;1991
Nigeria;NGA;100.161708;1992
Nigeria;NGA;102.700751;1993
Nigeria;NGA;105.293701;1994
Nigeria;NGA;107.948339;1995
Nigeria;NGA;110.668784;1996
Nigeria;NGA;113.457661;1997
Nigeria;NGA;116.319763;1998
Nigeria;NGA;119.260055;1999
Nigeria;NGA;122.283853;2000
Nigeria;NGA;125.394046;2001
Nigeria;NGA;128.596079;2002
